VueTipKey;VueTipDescripcion;VueCatKey;VueCatDescripcion;OpeDsgKey;OpeKey;OpeDescripcion;OpeDsgDesignadorOACI;VueOpeVueloNumero;VueOpeMatricula;AerTipKey;AerTipDesignador;VueOpeOrigenArpKey;VueOpeAeropuertoOrigen;VueOpeDestinoArpKey;VueOpeAeropuertoDestino;VueOpeFecha;VueOpeFechaSalidaPlan;VueOpeHoraSalidaPlan;VueOpeFechaSalidaReal;VueOpeHoraSalidaReal;VueOpeFechaLlegadaPlan;VueOpeHoraLlegadaPlan;VueOpeFechaLlegadaReal;VueOpeHoraLlegadaReal;VueOpeNivel;VueOpeTD;VueOpeLP;VueOpeUsuarioC;VueOpeFechaC;VueOpeFechaHoraC;VueOpeAeropuertoC;VueOpeUsuarioM;VueOpeFechaM;VueOpeFechaHoraM;VueOpeAeropuertoM;ItiAutVueFchKey
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;121;N896NN;1;B738;2;MHLM;0;KMIA;2018-01-26;2018-01-26;2126;2018-01-26;2126;2018-01-26;2218;2018-01-26;2218;380;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;941;N8030F;1;A319;0;KMIA;2;MHLM;2018-01-26;2018-01-26;1711;2018-01-26;1711;2018-01-26;1807;2018-01-26;1807;370;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N9029F;1;A319;0;KMIA;1;MHTG;2018-01-26;2018-01-26;1854;2018-01-26;1854;2018-01-26;2001;2018-01-26;2001;370;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;748;TGTRD;1;AT76;1;MHTG;0;MGGT;2018-01-26;2018-01-26;2220;2018-01-26;2220;2018-01-26;2220;2018-01-26;2220;180;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;16;16;CAYMAN AIRWAYS;CAY;882;VPCAY;1;B733;0;MWCR;3;MHLC;2018-01-26;2018-01-26;1830;2018-01-26;1830;2018-01-26;1922;2018-01-26;1922;330;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;16;16;CAYMAN AIRWAYS;CAY;883;VPCAY;1;B733;3;MHLC;0;MWCR;2018-01-26;2018-01-26;2037;2018-01-26;2037;2018-01-26;2125;2018-01-26;2125;350;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;144;HP1851;1;B738;5;MROC;1;MHTG;2018-01-26;2018-01-26;1555;2018-01-26;1555;2018-01-26;1642;2018-01-26;1642;370;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1851;1;B738;1;MHTG;0;MPTO;2018-01-26;2018-01-26;1751;2018-01-26;1751;2018-01-26;1845;2018-01-26;1845;410;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;HP1833;1;B738;0;MPTO;1;MHTG;2018-01-26;2018-01-26;1707;2018-01-26;1707;2018-01-26;1803;2018-01-26;1803;380;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;575;N304DN;1;A321;0;KATL;2;MHLM;2018-01-26;2018-01-26;1728;2018-01-26;1728;2018-01-26;1759;2018-01-26;1759;380;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N301DQ;1;B737;0;KATL;1;MHTG;2018-01-26;2018-01-26;1742;2018-01-26;1742;2018-01-26;1826;2018-01-26;1826;380;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;552;N301DQ;1;B737;1;MHTG;0;KATL;2018-01-26;2018-01-26;2027;2018-01-26;2027;2018-01-26;2109;2018-01-26;2109;390;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;20;20;DHL DE GUATEMALA;JOS;5218;HP2010;1;B752;2;MHLM;0;MMMX;2018-01-26;2018-01-26;1917;2018-01-26;1917;2018-01-26;1954;2018-01-26;1954;340;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;728;HRAYM;1;AT76;2;MHLM;4;MHRO;2018-01-26;2018-01-26;1606;2018-01-26;1606;2018-01-26;1606;2018-01-26;1606;130;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;752;;1;AT76;0;MGGT;2;MHLM;2018-01-26;2018-01-26;1153;2018-01-26;1153;2018-01-26;1236;2018-01-26;1236;210;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;753;HRAYJ;1;AT76;2;MHLM;0;MGGT;2018-01-26;2018-01-26;0059;2018-01-26;0059;2018-01-26;0059;2018-01-26;0059;160;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;711;TGTRD;1;AT76;1;MHTG;5;MROC;2018-01-26;2018-01-26;1730;2018-01-26;1730;2018-01-26;1730;2018-01-26;1730;170;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;712;TGTRD;1;AT76;5;MROC;1;MHTG;2018-01-26;2018-01-26;2010;2018-01-26;2010;2018-01-26;2010;2018-01-26;2010;160;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;720;HRAYM;1;AT76;1;MHTG;2;MHLM;2018-01-26;2018-01-26;1441;2018-01-26;1441;2018-01-26;1441;2018-01-26;1441;140;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;721;TGTRF;1;AT76;2;MHLM;1;MHTG;2018-01-26;2018-01-26;2221;2018-01-26;2221;2018-01-26;2221;2018-01-26;2221;130;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;1826;N677NK;1;A321;2;MHLM;0;KFLL;2018-01-26;2018-01-26;1714;2018-01-26;1714;2018-01-26;1806;2018-01-26;1806;360;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;487;HRAYM;1;AT76;2;MHLM;0;MSLP;2018-01-26;2018-01-26;1856;2018-01-26;1856;2018-01-26;1856;2018-01-26;1856;160;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;455;TGTRC;1;AT72;1;MHTG;0;MSLP;2018-01-26;2018-01-26;2305;2018-01-26;2305;2018-01-26;2305;2018-01-26;2305;160;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N524TA;1;A319;2;MHLM;0;MSLP;2018-01-26;2018-01-26;2320;2018-01-26;2320;2018-01-26;2320;2018-01-26;2320;180;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N524TA;1;A319;0;KMIA;2;MHLM;2018-01-26;2018-01-26;2111;2018-01-26;2111;2018-01-26;2209;2018-01-26;2209;370;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;480;TGTRC;1;AT72;1;MHTG;0;MSLP;2018-01-26;2018-01-26;1217;2018-01-26;1217;2018-01-26;1217;2018-01-26;1217;160;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;574;TGTRF;1;AT76;0;MSLP;2;MHLM;2018-01-26;2018-01-26;0200;2018-01-26;0200;2018-01-26;0200;2018-01-26;0200;170;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;482;TGTRF;1;AT76;0;MSLP;4;MHRO;2018-01-26;2018-01-26;1425;2018-01-26;1425;2018-01-26;1425;2018-01-26;1425;170;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;568;TGTRC;1;AT72;0;MSLP;1;MHTG;2018-01-26;2018-01-26;2030;2018-01-26;2030;2018-01-26;2030;2018-01-26;2030;150;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N480TA;1;A319;2;MHLM;0;KMIA;2018-01-26;2018-01-26;1631;2018-01-26;1631;2018-01-26;1724;2018-01-26;1724;360;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N480TA;1;A319;0;MSLP;2;MHLM;2018-01-26;2018-01-26;1426;2018-01-26;1426;2018-01-26;1426;2018-01-26;1426;170;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;569;TGTRC;1;AT72;1;MHTG;0;MSLP;2018-01-26;2018-01-26;1755;2018-01-26;1755;2018-01-26;1755;2018-01-26;1755;160;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;454;TGTRC;1;AT72;0;MSLP;1;MHTG;2018-01-26;2018-01-26;1425;2018-01-26;1425;2018-01-26;1425;2018-01-26;1425;150;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1487;N24202;1;B738;0;KIAH;2;MHLM;2018-01-26;2018-01-26;1759;2018-01-26;1759;2018-01-26;1829;2018-01-26;1829;370;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1540;N13750;1;B737;0;KIAH;1;MHTG;2018-01-26;2018-01-26;1742;2018-01-26;1742;2018-01-26;1822;2018-01-26;1822;410;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1541;N13750;1;B737;1;MHTG;0;KIAH;2018-01-26;2018-01-26;1938;2018-01-26;1938;2018-01-26;2017;2018-01-26;2017;300;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;379;N309UP;1;B763;2;MHLM;0;KMIA;2018-01-26;2018-01-26;2349;2018-01-26;2349;2018-01-27;0017;2018-01-27;0017;350;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;379;N309UP;1;B763;0;MNMG;2;MHLM;2018-01-26;2018-01-26;2118;2018-01-26;2118;2018-01-26;2157;2018-01-26;2157;290;0;0;SYSADM;2018-01-26;2018-01-26 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;455;TGTRE;1;AT76;1;MHTG;0;MSLP;2018-01-25;2018-01-25;2305;2018-01-25;2305;2018-01-25;2305;2018-01-25;2305;160;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;1;NACIONAL;\N;\N;\N;M;722;HRAYM;1;AT76;2;MHLM;1;MHTG;2018-01-25;2018-01-25;1320;2018-01-25;1320;2018-01-25;1320;2018-01-25;1320;130;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;5236;HP1810;1;B752;2;MHLM;0;KMIA;2018-01-25;2018-01-25;2017;2018-01-25;2017;2018-01-25;2108;2018-01-25;2108;360;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;575;N348NW;1;A320;0;KATL;2;MHLM;2018-01-25;2018-01-25;1744;2018-01-25;1744;2018-01-25;1815;2018-01-25;1815;300;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;5240;HP1810;1;B752;5;MROC;2;MHLM;2018-01-25;2018-01-25;1741;2018-01-25;1741;2018-01-25;1841;2018-01-25;1841;360;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;121;N864NN;1;B738;2;MHLM;0;KMIA;2018-01-25;2018-01-25;2134;2018-01-25;2134;2018-01-25;2226;2018-01-25;2226;380;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;378;N460UP;1;B752;0;KMIA;2;MHLM;2018-01-25;2018-01-25;1602;2018-01-25;1602;2018-01-25;1632;2018-01-25;1632;300;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1434;N76526;1;B738;0;KIAH;4;MHRO;2018-01-25;2018-01-25;1819;2018-01-25;1819;2018-01-25;1848;2018-01-25;1848;370;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;144;HP1714;1;B738;5;MROC;1;MHTG;2018-01-25;2018-01-25;1630;2018-01-25;1630;2018-01-25;1717;2018-01-25;1717;380;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1504;N12028;1;A319;2;MHLM;0;KMIA;2018-01-25;2018-01-25;1930;2018-01-25;1930;2018-01-25;2025;2018-01-25;2025;380;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1435;N76526;1;B738;4;MHRO;0;KIAH;2018-01-25;2018-01-25;2011;2018-01-25;2011;2018-01-25;2036;2018-01-25;2036;370;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;941;N12028;1;A319;0;KMIA;2;MHLM;2018-01-25;2018-01-25;1727;2018-01-25;1727;2018-01-25;1823;2018-01-25;1823;370;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;462;N640NK;1;A320;0;KIAH;2;MHLM;2018-01-25;2018-01-25;1918;2018-01-25;1918;2018-01-25;1948;2018-01-25;1948;350;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;674;XAGAG;1;E190;0;MMMX;2;MHLM;2018-01-25;2018-01-25;1637;2018-01-25;1637;2018-01-25;1719;2018-01-25;1719;390;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;752;;1;AT76;0;MGGT;2;MHLM;2018-01-25;2018-01-25;1146;2018-01-25;1146;2018-01-25;1230;2018-01-25;1230;210;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;016;ECLXR;1;A333;2;MHLM;0;LEMD;2018-01-25;2018-01-25;1801;2018-01-25;1801;2018-01-25;1829;2018-01-25;1829;370;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;885;VPCKW;1;B733;4;MHRO;0;MWCR;2018-01-25;2018-01-25;1958;2018-01-25;1958;2018-01-25;2041;2018-01-25;2041;360;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;675;XAGAG;1;E190;2;MHLM;0;MMMX;2018-01-25;2018-01-25;1827;2018-01-25;1827;2018-01-25;1905;2018-01-25;1905;380;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;481;HRAYJ;1;AT76;0;MSLP;1;MHTG;2018-01-25;2018-01-25;0200;2018-01-25;0200;2018-01-25;0200;2018-01-25;0200;150;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;575;TGTRF;1;AT76;2;MHLM;0;MSLP;2018-01-25;2018-01-25;1215;2018-01-25;1215;2018-01-25;1215;2018-01-25;1215;160;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;425;HP1714;1;B738;1;MHTG;0;MPTO;2018-01-25;2018-01-25;1819;2018-01-25;1819;2018-01-25;1915;2018-01-25;1915;390;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;482;TGTRF;1;AT76;0;MSLP;4;MHRO;2018-01-25;2018-01-25;1425;2018-01-25;1425;2018-01-25;1425;2018-01-25;1425;190;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;740;N743AX;1;B762;2;MHLM;0;KMIA;2018-01-25;2018-01-25;1955;2018-01-25;1955;2018-01-25;2023;2018-01-25;2023;390;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;702;CFTQK;1;B737;0;CYYZ;4;MHRO;2018-01-25;2018-01-25;1652;2018-01-25;1652;2018-01-25;1737;2018-01-25;1737;410;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;426;HP1846;1;B738;0;MPTO;1;MHTG;2018-01-25;2018-01-25;1710;2018-01-25;1710;2018-01-25;1806;2018-01-25;1806;300;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;703;CFTQK;1;B737;4;MHRO;0;CYYZ;2018-01-25;2018-01-25;1906;2018-01-25;1906;2018-01-25;1930;2018-01-25;1930;410;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;483;TGTRF;1;AT76;4;MHRO;0;MSLP;2018-01-25;2018-01-25;1810;2018-01-25;1810;2018-01-25;1810;2018-01-25;1810;160;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;454;HRAYJ;1;AT76;0;MSLP;1;MHTG;2018-01-25;2018-01-25;1425;2018-01-25;1425;2018-01-25;1425;2018-01-25;1425;150;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;721;HRAYJ;1;AT76;2;MHLM;1;MHTG;2018-01-25;2018-01-25;2221;2018-01-25;2221;2018-01-25;2221;2018-01-25;2221;130;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1541;;1;B737;1;MHTG;0;KIAH;2018-01-25;2018-01-25;1928;2018-01-25;1928;2018-01-25;2007;2018-01-25;2007;380;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;61;62;AIR EUROPA LINEAS AEREAS S.A.;AEA;015;ECLXR;1;A333;0;LEMD;2;MHLM;2018-01-25;2018-01-25;1157;2018-01-25;1157;2018-01-25;1228;2018-01-25;1228;400;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N8031M;1;A319;1;MHTG;0;KMIA;2018-01-25;2018-01-25;2111;2018-01-25;2111;2018-01-25;2210;2018-01-25;2210;380;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N8031M;1;A319;0;KMIA;1;MHTG;2018-01-25;2018-01-25;1849;2018-01-25;1849;2018-01-25;1950;2018-01-25;1950;370;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;120;N864NN;1;B738;0;KMIA;2;MHLM;2018-01-25;2018-01-25;1902;2018-01-25;1902;2018-01-25;1958;2018-01-25;1958;390;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;740;N743AX;1;B762;0;MSLP;2;MHLM;2018-01-25;2018-01-25;1755;2018-01-25;1755;2018-01-25;1825;2018-01-25;1825;210;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;748;TGTRC;1;AT72;1;MHTG;0;MGGT;2018-01-25;2018-01-25;2220;2018-01-25;2220;2018-01-25;2220;2018-01-25;2220;160;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;16;16;CAYMAN AIRWAYS;CAY;884;VPCKW;1;B733;0;MWCR;4;MHRO;2018-01-25;2018-01-25;1800;2018-01-25;1800;2018-01-25;1848;2018-01-25;1848;350;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;145;;1;B738;1;MHTG;5;MROC;2018-01-25;2018-01-25;1922;2018-01-25;1922;2018-01-25;2020;2018-01-25;2020;350;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;274;HK4599;1;E190;0;MPTO;2;MHLM;2018-01-25;2018-01-25;1729;2018-01-25;1729;2018-01-25;1846;2018-01-25;1846;300;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;275;HK4599;1;E190;2;MHLM;0;MPTO;2018-01-25;2018-01-25;2018;2018-01-25;2018;2018-01-25;2131;2018-01-25;2131;310;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N305DQ;1;B737;0;KATL;1;MHTG;2018-01-25;2018-01-25;1726;2018-01-25;1726;2018-01-25;1826;2018-01-25;1826;390;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;504;N348NW;1;A320;2;MHLM;0;KATL;2018-01-25;2018-01-25;1950;2018-01-25;1950;2018-01-25;2016;2018-01-25;2016;370;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;552;;1;B737;1;MHTG;0;KATL;2018-01-25;2018-01-25;2008;2018-01-25;2008;2018-01-25;2050;2018-01-25;2050;390;0;0;SYSADM;2018-01-25;2018-01-25 00:00:00;MHTG;\N;\N;\N;\N;0
